SP,1,12:00,0,0,0,,
IN,1,12:00,0,0,0,Jalen Williams,OKC
IN,1,12:00,0,0,0,Luguentz Dort,OKC
IN,1,12:00,0,0,0,Shai Gilgeous-Alexander,OKC
IN,1,12:00,0,0,0,Chet Holmgren,OKC
IN,1,12:00,0,0,0,Josh Giddey,OKC
IN,1,12:00,0,0,0,Clint Capela,ATL
IN,1,12:00,0,0,0,Saddiq Bey,ATL
IN,1,12:00,0,0,0,Dejounte Murray,ATL
IN,1,12:00,0,0,0,Jalen Johnson,ATL
IN,1,12:00,0,0,0,Trae Young,ATL
JM,1,12:00,0,0,0,Clint Capela,ATL
AS,1,11:45,0,3,3,Dejounte Murray,ATL
3MA,1,11:45,0,3,3,Saddiq Bey,ATL
2MI,1,11:31,0,3,3,Jalen Williams,OKC
OR,1,11:28,0,3,3,Luguentz Dort,OKC
3MI,1,11:26,0,3,3,Shai Gilgeous-Alexander,OKC
DR,1,11:26,0,3,3,Dejounte Murray,ATL
2MI,1,11:10,0,3,3,Clint Capela,ATL
DR,1,11:07,0,3,3,Shai Gilgeous-Alexander,OKC
BL,1,11:04,0,3,3,Clint Capela,ATL
2MI,1,11:04,0,3,3,Shai Gilgeous-Alexander,OKC
DR,1,11:03,0,3,3,Jalen Johnson,ATL
3MI,1,10:59,0,3,3,Saddiq Bey,ATL
DR,1,10:58,0,3,3,Chet Holmgren,OKC
ST,1,10:55,0,3,3,Jalen Johnson,ATL
TO,1,10:55,0,3,3,Chet Holmgren,OKC
3MI,1,10:51,0,3,3,Trae Young,ATL
DR,1,10:49,0,3,3,Chet Holmgren,OKC
2MI,1,10:29,0,3,3,Jalen Williams,OKC
DR,1,10:24,0,3,3,Dejounte Murray,ATL
2MA,1,10:15,0,5,5,Dejounte Murray,ATL
2MI,1,10:04,0,5,5,Luguentz Dort,OKC
DR,1,10:00,0,5,5,Jalen Johnson,ATL
2MI,1,9:57,0,5,5,Jalen Johnson,ATL
OR,1,9:56,0,5,5,Clint Capela,ATL
2MA,1,9:56,0,7,7,Clint Capela,ATL
TM,1,9:56,0,7,7,,
ST,1,9:44,0,7,7,Trae Young,ATL
TO,1,9:44,0,7,7,Shai Gilgeous-Alexander,OKC
VI,1,9:43,0,7,7,Shai Gilgeous-Alexander,OKC
2MI,1,9:27,0,7,7,Saddiq Bey,ATL
OR,1,9:25,0,7,7,Clint Capela,ATL
2MI,1,9:25,0,7,7,Clint Capela,ATL
OR,1,9:24,0,7,7,Saddiq Bey,ATL
AS,1,9:18,0,9,9,Saddiq Bey,ATL
2MA,1,9:18,0,9,9,Jalen Johnson,ATL
3MI,1,9:06,0,9,9,Chet Holmgren,OKC
DR,1,9:04,0,9,9,Saddiq Bey,ATL
FD,1,8:57,0,9,9,Clint Capela,ATL
FL,1,8:57,0,9,9,Luguentz Dort,OKC
TO,1,8:52,0,9,9,Trae Young,ATL
TO,1,8:37,0,9,9,Jalen Williams,OKC
2MA,1,8:26,0,11,11,Trae Young,ATL
FD,1,8:15,0,11,11,Shai Gilgeous-Alexander,OKC
FL,1,8:15,0,11,11,Jalen Johnson,ATL
1MA,1,8:15,1,11,10,Shai Gilgeous-Alexander,OKC
1MA,1,8:15,2,11,9,Shai Gilgeous-Alexander,OKC
3MI,1,8:02,2,11,9,Saddiq Bey,ATL
DR,1,7:59,2,11,9,Shai Gilgeous-Alexander,OKC
FD,1,7:50,2,11,9,Jalen Williams,OKC
FL,1,7:50,2,11,9,Jalen Johnson,ATL
1MI,1,7:50,2,11,9,Jalen Williams,OKC
TR,1,7:50,2,11,9,,
1MA,1,7:50,3,11,8,Jalen Williams,OKC
OT,1,7:36,3,11,8,Chet Holmgren,OKC
IN,1,7:36,3,11,8,Jaylin Williams,OKC
OT,1,7:36,3,11,8,Jalen Johnson,ATL
IN,1,7:36,3,11,8,Trent Forrest,ATL
FD,1,7:36,3,11,8,Dejounte Murray,ATL
FL,1,7:36,3,11,8,Jalen Williams,OKC
1MA,1,7:36,3,12,9,Dejounte Murray,ATL
1MA,1,7:36,3,13,10,Dejounte Murray,ATL
3MI,1,7:19,3,13,10,Luguentz Dort,OKC
OR,1,7:16,3,13,10,Jalen Williams,OKC
2MA,1,7:16,5,13,8,Jalen Williams,OKC
FD,1,7:16,5,13,8,Jalen Williams,OKC
FL,1,7:16,5,13,8,Trent Forrest,ATL
1MI,1,7:16,5,13,8,Jalen Williams,OKC
DR,1,7:14,5,13,8,Clint Capela,ATL
3MI,1,7:08,5,13,8,Trae Young,ATL
DR,1,7:04,5,13,8,Shai Gilgeous-Alexander,OKC
AS,1,6:50,8,13,5,Luguentz Dort,OKC
3MA,1,6:50,8,13,5,Shai Gilgeous-Alexander,OKC
AS,1,6:32,8,15,7,Trae Young,ATL
2MA,1,6:32,8,15,7,Trent Forrest,ATL
OT,1,6:23,8,15,7,Jalen Williams,OKC
OT,1,6:23,8,15,7,Luguentz Dort,OKC
IN,1,6:23,8,15,7,Cason Wallace,OKC
IN,1,6:23,8,15,7,Isaiah Joe,OKC
OT,1,6:23,8,15,7,Trae Young,ATL
IN,1,6:23,8,15,7,Bogdan Bogdanović,ATL
BL,1,6:16,8,15,7,Clint Capela,ATL
2MI,1,6:16,8,15,7,Shai Gilgeous-Alexander,OKC
DR,1,6:13,8,15,7,Dejounte Murray,ATL
FD,1,6:11,8,15,7,Clint Capela,ATL
FL,1,6:11,8,15,7,Jaylin Williams,OKC
1MA,1,6:11,8,16,8,Clint Capela,ATL
1MA,1,6:11,8,17,9,Clint Capela,ATL
2MI,1,5:55,8,17,9,Josh Giddey,OKC
DR,1,5:53,8,17,9,Clint Capela,ATL
AS,1,5:48,8,20,12,Dejounte Murray,ATL
3MA,1,5:48,8,20,12,Bogdan Bogdanović,ATL
OT,1,5:36,8,20,12,Josh Giddey,OKC
IN,1,5:36,8,20,12,Lindy Waters III,OKC
FD,1,5:36,8,20,12,Shai Gilgeous-Alexander,OKC
FL,1,5:36,8,20,12,Trent Forrest,ATL
2MI,1,5:29,8,20,12,Shai Gilgeous-Alexander,OKC
DR,1,5:27,8,20,12,Trent Forrest,ATL
3MI,1,5:17,8,20,12,Dejounte Murray,ATL
OR,1,5:13,8,20,12,Clint Capela,ATL
2MI,1,5:05,8,20,12,Bogdan Bogdanović,ATL
DR,1,5:02,8,20,12,Jaylin Williams,OKC
AS,1,4:48,11,20,9,Lindy Waters III,OKC
3MA,1,4:48,11,20,9,Cason Wallace,OKC
2MA,1,4:32,11,22,11,Bogdan Bogdanović,ATL
OT,1,4:18,11,22,11,Clint Capela,ATL
IN,1,4:18,11,22,11,Onyeka Okongwu,ATL
FD,1,4:18,11,22,11,Shai Gilgeous-Alexander,OKC
FL,1,4:18,11,22,11,Dejounte Murray,ATL
1MA,1,4:18,12,22,10,Shai Gilgeous-Alexander,OKC
1MA,1,4:18,13,22,9,Shai Gilgeous-Alexander,OKC
AS,1,4:07,13,25,12,Dejounte Murray,ATL
3MA,1,4:07,13,25,12,Bogdan Bogdanović,ATL
2MI,1,3:49,13,25,12,Shai Gilgeous-Alexander,OKC
DR,1,3:46,13,25,12,Onyeka Okongwu,ATL
AS,1,3:35,13,27,14,Bogdan Bogdanović,ATL
2MA,1,3:35,13,27,14,Onyeka Okongwu,ATL
AS,1,3:19,15,27,12,Cason Wallace,OKC
2MA,1,3:19,15,27,12,Isaiah Joe,OKC
OT,1,3:09,15,27,12,Dejounte Murray,ATL
IN,1,3:09,15,27,12,Trae Young,ATL
FD,1,3:09,15,27,12,Saddiq Bey,ATL
FL,1,3:09,15,27,12,Jaylin Williams,OKC
1MA,1,3:09,15,28,13,Saddiq Bey,ATL
1MA,1,3:09,15,29,14,Saddiq Bey,ATL
3MI,1,2:57,15,29,14,Isaiah Joe,OKC
DR,1,2:54,15,29,14,Saddiq Bey,ATL
ST,1,2:47,15,29,14,Jaylin Williams,OKC
TO,1,2:47,15,29,14,Trae Young,ATL
IN,1,2:45,15,29,14,Chet Holmgren,OKC
OT,1,2:45,15,29,14,Jaylin Williams,OKC
OT,1,2:45,15,29,14,Saddiq Bey,ATL
IN,1,2:45,15,29,14,Garrison Mathews,ATL
TM,1,2:45,15,29,14,,
2MA,1,2:37,17,29,12,Cason Wallace,OKC
FD,1,2:27,17,29,12,Trae Young,ATL
FL,1,2:27,17,29,12,Cason Wallace,OKC
1MA,1,2:27,17,30,13,Trae Young,ATL
1MA,1,2:27,17,31,14,Trae Young,ATL
2MI,1,2:12,17,31,14,Chet Holmgren,OKC
DR,1,2:09,17,31,14,Trae Young,ATL
2MA,1,2:03,17,33,16,Trae Young,ATL
3MI,1,1:49,17,33,16,Lindy Waters III,OKC
OR,1,1:46,17,33,16,Isaiah Joe,OKC
AS,1,1:42,20,33,13,Shai Gilgeous-Alexander,OKC
3MA,1,1:42,20,33,13,Lindy Waters III,OKC
AS,1,1:20,20,36,16,Garrison Mathews,ATL
3MA,1,1:20,20,36,16,Bogdan Bogdanović,ATL
3MI,1,1:06,20,36,16,Cason Wallace,OKC
DR,1,1:02,20,36,16,Trent Forrest,ATL
3MI,1,1:00,20,36,16,Bogdan Bogdanović,ATL
DR,1,0:57,20,36,16,Shai Gilgeous-Alexander,OKC
AS,1,0:53,23,36,13,Shai Gilgeous-Alexander,OKC
3MA,1,0:53,23,36,13,Isaiah Joe,OKC
IN,1,0:47,23,36,13,Luguentz Dort,OKC
OT,1,0:47,23,36,13,Cason Wallace,OKC
FD,1,0:47,23,36,13,Trae Young,ATL
FL,1,0:47,23,36,13,Lindy Waters III,OKC
1MI,1,0:47,23,36,13,Trae Young,ATL
TR,1,0:47,23,36,13,,
1MA,1,0:47,23,37,14,Trae Young,ATL
3MI,1,0:28,23,37,14,Isaiah Joe,OKC
OR,1,0:26,23,37,14,Luguentz Dort,OKC
OT,1,0:25,23,37,14,Isaiah Joe,OKC
IN,1,0:25,23,37,14,Aaron Wiggins,OKC
IN,1,0:25,23,37,14,Dejounte Murray,ATL
OT,1,0:25,23,37,14,Trent Forrest,ATL
FD,1,0:25,23,37,14,Luguentz Dort,OKC
FL,1,0:25,23,37,14,Bogdan Bogdanović,ATL
1MA,1,0:25,24,37,13,Luguentz Dort,OKC
1MA,1,0:25,25,37,12,Luguentz Dort,OKC
IN,1,0:04,25,37,12,Jalen Williams,OKC
OT,1,0:04,25,37,12,Luguentz Dort,OKC
IN,1,0:04,25,37,12,Isaiah Joe,OKC
OT,1,0:04,25,37,12,Aaron Wiggins,OKC
IN,1,0:04,25,37,12,Trent Forrest,ATL
OT,1,0:04,25,37,12,Garrison Mathews,ATL
FD,1,0:04,25,37,12,Trae Young,ATL
FL,1,0:04,25,37,12,Luguentz Dort,OKC
1MA,1,0:04,25,38,13,Trae Young,ATL
1MA,1,0:04,25,39,14,Trae Young,ATL
OT,1,0:00,25,39,14,Jalen Williams,OKC
OT,1,0:00,25,39,14,Shai Gilgeous-Alexander,OKC
OT,1,0:00,25,39,14,Chet Holmgren,OKC
OT,1,0:00,25,39,14,Isaiah Joe,OKC
OT,1,0:00,25,39,14,Lindy Waters III,OKC
OT,1,0:00,25,39,14,Dejounte Murray,ATL
OT,1,0:00,25,39,14,Trae Young,ATL
OT,1,0:00,25,39,14,Trent Forrest,ATL
OT,1,0:00,25,39,14,Bogdan Bogdanović,ATL
OT,1,0:00,25,39,14,Onyeka Okongwu,ATL
EP,1,0:00,25,39,14,,
SP,2,12:00,25,39,14,,
IN,2,12:00,25,39,14,Jalen Williams,OKC
IN,2,12:00,25,39,14,Chet Holmgren,OKC
IN,2,12:00,25,39,14,Cason Wallace,OKC
IN,2,12:00,25,39,14,Lindy Waters III,OKC
IN,2,12:00,25,39,14,Aaron Wiggins,OKC
IN,2,12:00,25,39,14,Jalen Johnson,ATL
IN,2,12:00,25,39,14,Trae Young,ATL
IN,2,12:00,25,39,14,Bogdan Bogdanović,ATL
IN,2,12:00,25,39,14,Onyeka Okongwu,ATL
IN,2,12:00,25,39,14,Garrison Mathews,ATL
TO,2,11:43,25,39,14,Jalen Williams,OKC
2MI,2,11:22,25,39,14,Jalen Johnson,ATL
DR,2,11:19,25,39,14,Lindy Waters III,OKC
AS,2,11:09,28,39,11,Aaron Wiggins,OKC
3MA,2,11:09,28,39,11,Lindy Waters III,OKC
AS,2,10:53,28,42,14,Bogdan Bogdanović,ATL
3MA,2,10:53,28,42,14,Garrison Mathews,ATL
2MA,2,10:33,30,42,12,Aaron Wiggins,OKC
ST,2,10:17,30,42,12,Cason Wallace,OKC
TO,2,10:17,30,42,12,Garrison Mathews,ATL
ST,2,10:12,30,42,12,Trae Young,ATL
TO,2,10:12,30,42,12,Chet Holmgren,OKC
3MI,2,9:59,30,42,12,Jalen Johnson,ATL
DR,2,9:55,30,42,12,Chet Holmgren,OKC
ST,2,9:49,30,42,12,Onyeka Okongwu,ATL
TO,2,9:49,30,42,12,Chet Holmgren,OKC
AS,2,9:45,30,44,14,Trae Young,ATL
2MA,2,9:45,30,44,14,Jalen Johnson,ATL
AS,2,9:33,33,44,11,Cason Wallace,OKC
3MA,2,9:33,33,44,11,Aaron Wiggins,OKC
OT,2,9:12,33,44,11,Chet Holmgren,OKC
IN,2,9:12,33,44,11,Josh Giddey,OKC
AS,2,9:12,33,47,14,Trae Young,ATL
3MA,2,9:12,33,47,14,Bogdan Bogdanović,ATL
TM,2,9:12,33,47,14,,
3MI,2,9:00,33,47,14,Cason Wallace,OKC
DR,2,8:57,33,47,14,Onyeka Okongwu,ATL
3MI,2,8:37,33,47,14,Trae Young,ATL
DR,2,8:33,33,47,14,Cason Wallace,OKC
2MI,2,8:28,33,47,14,Josh Giddey,OKC
DR,2,8:25,33,47,14,Onyeka Okongwu,ATL
3MI,2,8:13,33,47,14,Garrison Mathews,ATL
DR,2,8:10,33,47,14,Lindy Waters III,OKC
AS,2,8:03,36,47,11,Josh Giddey,OKC
3MA,2,8:03,36,47,11,Cason Wallace,OKC
ST,2,7:49,36,47,11,Jalen Williams,OKC
TO,2,7:49,36,47,11,Trae Young,ATL
3MI,2,7:45,36,47,11,Cason Wallace,OKC
DR,2,7:41,36,47,11,Bogdan Bogdanović,ATL
IN,2,7:34,36,47,11,Saddiq Bey,ATL
IN,2,7:34,36,47,11,Dejounte Murray,ATL
OT,2,7:34,36,47,11,Trae Young,ATL
OT,2,7:34,36,47,11,Garrison Mathews,ATL
FD,2,7:34,36,47,11,Bogdan Bogdanović,ATL
FL,2,7:34,36,47,11,Aaron Wiggins,OKC
1MA,2,7:34,36,48,12,Bogdan Bogdanović,ATL
1MA,2,7:34,36,49,13,Bogdan Bogdanović,ATL
AS,2,7:28,38,49,11,Josh Giddey,OKC
2MA,2,7:28,38,49,11,Aaron Wiggins,OKC
BL,2,7:17,38,49,11,Aaron Wiggins,OKC
2MI,2,7:17,38,49,11,Jalen Johnson,ATL
DR,2,7:14,38,49,11,Josh Giddey,OKC
3MI,2,7:10,38,49,11,Cason Wallace,OKC
DR,2,7:06,38,49,11,Jalen Johnson,ATL
IN,2,7:03,38,49,11,Isaiah Joe,OKC
OT,2,7:03,38,49,11,Lindy Waters III,OKC
FD,2,7:03,38,49,11,Bogdan Bogdanović,ATL
FL,2,7:03,38,49,11,Lindy Waters III,OKC
1MA,2,7:03,38,50,12,Bogdan Bogdanović,ATL
1MA,2,7:03,38,51,13,Bogdan Bogdanović,ATL
ST,2,6:46,38,51,13,Jalen Johnson,ATL
TO,2,6:46,38,51,13,Josh Giddey,OKC
2MA,2,6:42,38,53,15,Jalen Johnson,ATL
2MA,2,6:28,40,53,13,Isaiah Joe,OKC
IN,2,6:15,40,53,13,Jaylin Williams,OKC
OT,2,6:15,40,53,13,Josh Giddey,OKC
AS,2,6:15,40,55,15,Dejounte Murray,ATL
2MA,2,6:15,40,55,15,Jalen Johnson,ATL
TM,2,6:15,40,55,15,,
3MI,2,5:57,40,55,15,Isaiah Joe,OKC
DR,2,5:53,40,55,15,Saddiq Bey,ATL
2MI,2,5:46,40,55,15,Onyeka Okongwu,ATL
IN,2,5:45,40,55,15,Luguentz Dort,OKC
OT,2,5:45,40,55,15,Cason Wallace,OKC
OR,2,5:45,40,55,15,Onyeka Okongwu,ATL
2MA,2,5:45,40,57,17,Onyeka Okongwu,ATL
FD,2,5:45,40,57,17,Onyeka Okongwu,ATL
FL,2,5:45,40,57,17,Jalen Williams,OKC
1MA,2,5:45,40,58,18,Onyeka Okongwu,ATL
ST,2,5:32,40,58,18,Jalen Johnson,ATL
TO,2,5:32,40,58,18,Isaiah Joe,OKC
AS,2,5:28,40,60,20,Jalen Johnson,ATL
2MA,2,5:28,40,60,20,Saddiq Bey,ATL
2MI,2,5:19,40,60,20,Jalen Williams,OKC
DR,2,5:16,40,60,20,Saddiq Bey,ATL
2MI,2,5:08,40,60,20,Jalen Johnson,ATL
DR,2,5:05,40,60,20,Luguentz Dort,OKC
AS,2,5:02,42,60,18,Luguentz Dort,OKC
2MA,2,5:02,42,60,18,Aaron Wiggins,OKC
AS,2,4:47,42,63,21,Jalen Johnson,ATL
3MA,2,4:47,42,63,21,Saddiq Bey,ATL
OT,2,4:36,42,63,21,Jalen Williams,OKC
IN,2,4:36,42,63,21,Shai Gilgeous-Alexander,OKC
IN,2,4:36,42,63,21,Clint Capela,ATL
IN,2,4:36,42,63,21,Trae Young,ATL
OT,2,4:36,42,63,21,Bogdan Bogdanović,ATL
OT,2,4:36,42,63,21,Onyeka Okongwu,ATL
FD,2,4:36,42,63,21,Jalen Williams,OKC
FL,2,4:36,42,63,21,Saddiq Bey,ATL
3MI,2,4:27,42,63,21,Jaylin Williams,OKC
DR,2,4:25,42,63,21,Clint Capela,ATL
3MI,2,4:17,42,63,21,Dejounte Murray,ATL
DR,2,4:15,42,63,21,Aaron Wiggins,OKC
2MA,2,4:04,44,63,19,Shai Gilgeous-Alexander,OKC
3MI,2,3:51,44,63,19,Jalen Johnson,ATL
DR,2,3:48,44,63,19,Shai Gilgeous-Alexander,OKC
AS,2,3:44,46,63,17,Shai Gilgeous-Alexander,OKC
2MA,2,3:44,46,63,17,Isaiah Joe,OKC
2MI,2,3:22,46,63,17,Dejounte Murray,ATL
DR,2,3:19,46,63,17,Shai Gilgeous-Alexander,OKC
BL,2,3:15,46,63,17,Saddiq Bey,ATL
2MI,2,3:15,46,63,17,Shai Gilgeous-Alexander,OKC
DR,2,3:12,46,63,17,Clint Capela,ATL
ST,2,3:04,46,63,17,Aaron Wiggins,OKC
TO,2,3:04,46,63,17,Trae Young,ATL
FD,2,2:59,46,63,17,Trae Young,ATL
FL,2,2:59,46,63,17,Isaiah Joe,OKC
TO,2,2:59,46,63,17,Isaiah Joe,OKC
2MA,2,2:43,46,65,19,Trae Young,ATL
2MI,2,2:27,46,65,19,Shai Gilgeous-Alexander,OKC
OR,2,2:23,46,65,19,Aaron Wiggins,OKC
2MA,2,2:23,48,65,17,Aaron Wiggins,OKC
IN,2,2:12,48,65,17,Chet Holmgren,OKC
OT,2,2:12,48,65,17,Jaylin Williams,OKC
OT,2,2:12,48,65,17,Isaiah Joe,OKC
IN,2,2:12,48,65,17,Lindy Waters III,OKC
FD,2,2:12,48,65,17,Jalen Johnson,ATL
FL,2,2:12,48,65,17,Jaylin Williams,OKC
1MA,2,2:12,48,66,18,Jalen Johnson,ATL
1MA,2,2:12,48,67,19,Jalen Johnson,ATL
FD,2,2:02,48,67,19,Chet Holmgren,OKC
FL,2,2:02,48,67,19,Clint Capela,ATL
AS,2,1:55,51,67,16,Aaron Wiggins,OKC
3MA,2,1:55,51,67,16,Chet Holmgren,OKC
IN,2,1:44,51,67,16,Jalen Williams,OKC
OT,2,1:44,51,67,16,Aaron Wiggins,OKC
FD,2,1:44,51,67,16,Jalen Johnson,ATL
FL,2,1:44,51,67,16,Chet Holmgren,OKC
1MA,2,1:44,51,68,17,Jalen Johnson,ATL
1MA,2,1:44,51,69,18,Jalen Johnson,ATL
3MI,2,1:33,51,69,18,Lindy Waters III,OKC
DR,2,1:30,51,69,18,Trae Young,ATL
FD,2,1:29,51,69,18,Trae Young,ATL
FL,2,1:29,51,69,18,Jalen Williams,OKC
1MA,2,1:29,51,70,19,Trae Young,ATL
1MA,2,1:29,51,71,20,Trae Young,ATL
AS,2,1:22,54,71,17,Jalen Williams,OKC
3MA,2,1:22,54,71,17,Chet Holmgren,OKC
3MA,2,1:06,54,74,20,Trae Young,ATL
AS,2,1:00,57,74,17,Jalen Williams,OKC
3MA,2,1:00,57,74,17,Luguentz Dort,OKC
3MI,2,0:40,57,74,17,Trae Young,ATL
DR,2,0:37,57,74,17,Jalen Williams,OKC
3MI,2,0:34,57,74,17,Lindy Waters III,OKC
TR,2,0:32,57,74,17,,
AS,2,0:26,57,76,19,Trae Young,ATL
2MA,2,0:26,57,76,19,Jalen Johnson,ATL
OT,2,0:08,57,76,19,Luguentz Dort,OKC
IN,2,0:08,57,76,19,Isaiah Joe,OKC
OT,2,0:08,57,76,19,Jalen Johnson,ATL
IN,2,0:08,57,76,19,Trent Forrest,ATL
FD,2,0:08,57,76,19,Shai Gilgeous-Alexander,OKC
FL,2,0:08,57,76,19,Jalen Johnson,ATL
2MA,2,0:04,59,76,17,Chet Holmgren,OKC
OT,2,0:00,59,76,17,Jalen Williams,OKC
OT,2,0:00,59,76,17,Shai Gilgeous-Alexander,OKC
OT,2,0:00,59,76,17,Chet Holmgren,OKC
OT,2,0:00,59,76,17,Isaiah Joe,OKC
OT,2,0:00,59,76,17,Lindy Waters III,OKC
OT,2,0:00,59,76,17,Clint Capela,ATL
OT,2,0:00,59,76,17,Saddiq Bey,ATL
OT,2,0:00,59,76,17,Dejounte Murray,ATL
OT,2,0:00,59,76,17,Trae Young,ATL
OT,2,0:00,59,76,17,Trent Forrest,ATL
3MI,2,0:00,59,76,17,Saddiq Bey,ATL
TR,2,0:00,59,76,17,,
EP,2,0:00,59,76,17,,
SP,3,12:00,59,76,17,,
IN,3,12:00,59,76,17,Jalen Williams,OKC
IN,3,12:00,59,76,17,Luguentz Dort,OKC
IN,3,12:00,59,76,17,Shai Gilgeous-Alexander,OKC
IN,3,12:00,59,76,17,Chet Holmgren,OKC
IN,3,12:00,59,76,17,Josh Giddey,OKC
IN,3,12:00,59,76,17,Clint Capela,ATL
IN,3,12:00,59,76,17,Saddiq Bey,ATL
IN,3,12:00,59,76,17,Dejounte Murray,ATL
IN,3,12:00,59,76,17,Jalen Johnson,ATL
IN,3,12:00,59,76,17,Trae Young,ATL
AS,3,11:53,61,76,15,Shai Gilgeous-Alexander,OKC
2MA,3,11:53,61,76,15,Luguentz Dort,OKC
3MI,3,11:36,61,76,15,Trae Young,ATL
DR,3,11:34,61,76,15,Shai Gilgeous-Alexander,OKC
AS,3,11:30,64,76,12,Shai Gilgeous-Alexander,OKC
3MA,3,11:30,64,76,12,Josh Giddey,OKC
AS,3,11:14,64,78,14,Jalen Johnson,ATL
2MA,3,11:14,64,78,14,Dejounte Murray,ATL
AS,3,10:59,66,78,12,Luguentz Dort,OKC
2MA,3,10:59,66,78,12,Chet Holmgren,OKC
AS,3,10:50,66,81,15,Trae Young,ATL
3MA,3,10:50,66,81,15,Jalen Johnson,ATL
OT,3,10:33,66,81,15,Jalen Johnson,ATL
IN,3,10:33,66,81,15,Garrison Mathews,ATL
FD,3,10:33,66,81,15,Luguentz Dort,OKC
FL,3,10:33,66,81,15,Jalen Johnson,ATL
1MA,3,10:33,67,81,14,Luguentz Dort,OKC
1MA,3,10:33,68,81,13,Luguentz Dort,OKC
AS,3,10:22,68,83,15,Trae Young,ATL
2MA,3,10:22,68,83,15,Clint Capela,ATL
2MA,3,10:11,70,83,13,Jalen Williams,OKC
ST,3,9:54,70,83,13,Jalen Williams,OKC
TO,3,9:54,70,83,13,Trae Young,ATL
2MA,3,9:51,72,83,11,Jalen Williams,OKC
TM,3,9:51,72,83,11,,
AS,3,9:37,72,85,13,Garrison Mathews,ATL
2MA,3,9:37,72,85,13,Dejounte Murray,ATL
FD,3,9:25,72,85,13,Shai Gilgeous-Alexander,OKC
FL,3,9:25,72,85,13,Trae Young,ATL
2MI,3,9:11,72,85,13,Shai Gilgeous-Alexander,OKC
DR,3,9:09,72,85,13,Trae Young,ATL
FD,3,9:09,72,85,13,Trae Young,ATL
FL,3,9:09,72,85,13,Luguentz Dort,OKC
2MI,3,8:58,72,85,13,Dejounte Murray,ATL
2MA,3,8:53,72,87,15,Clint Capela,ATL
OR,3,8:53,72,87,15,Clint Capela,ATL
2MI,3,8:42,72,87,15,Josh Giddey,OKC
OR,3,8:38,72,87,15,Josh Giddey,OKC
2MA,3,8:38,74,87,13,Josh Giddey,OKC
2MI,3,8:20,74,87,13,Saddiq Bey,ATL
OR,3,8:16,74,87,13,Clint Capela,ATL
2MA,3,8:16,74,89,15,Clint Capela,ATL
2MA,3,8:09,76,89,13,Shai Gilgeous-Alexander,OKC
ST,3,7:55,76,89,13,Jalen Williams,OKC
TO,3,7:55,76,89,13,Dejounte Murray,ATL
AS,3,7:51,78,89,11,Josh Giddey,OKC
2MA,3,7:51,78,89,11,Jalen Williams,OKC
VI,3,7:50,78,89,11,,
2MI,3,7:34,78,89,11,Dejounte Murray,ATL
DR,3,7:30,78,89,11,Shai Gilgeous-Alexander,OKC
2MI,3,7:25,78,89,11,Shai Gilgeous-Alexander,OKC
OR,3,7:23,78,89,11,Shai Gilgeous-Alexander,OKC
2MA,3,7:20,80,89,9,Shai Gilgeous-Alexander,OKC
2MA,3,7:05,80,91,11,Trae Young,ATL
2MI,3,6:51,80,91,11,Luguentz Dort,OKC
OR,3,6:49,80,91,11,Luguentz Dort,OKC
BL,3,6:48,80,91,11,Clint Capela,ATL
2MI,3,6:48,80,91,11,Luguentz Dort,OKC
DR,3,6:46,80,91,11,Clint Capela,ATL
OT,3,6:45,80,91,11,Luguentz Dort,OKC
OT,3,6:45,80,91,11,Chet Holmgren,OKC
IN,3,6:45,80,91,11,Jaylin Williams,OKC
IN,3,6:45,80,91,11,Cason Wallace,OKC
OT,3,6:45,80,91,11,Trae Young,ATL
IN,3,6:45,80,91,11,Bogdan Bogdanović,ATL
AS,3,6:45,80,93,13,Trae Young,ATL
2MA,3,6:45,80,93,13,Garrison Mathews,ATL
FD,3,6:45,80,93,13,Garrison Mathews,ATL
FL,3,6:45,80,93,13,Josh Giddey,OKC
1MI,3,6:45,80,93,13,Garrison Mathews,ATL
DR,3,6:41,80,93,13,Jaylin Williams,OKC
2MA,3,6:31,82,93,11,Shai Gilgeous-Alexander,OKC
FD,3,6:31,82,93,11,Shai Gilgeous-Alexander,OKC
FL,3,6:31,82,93,11,Garrison Mathews,ATL
1MI,3,6:31,82,93,11,Shai Gilgeous-Alexander,OKC
DR,3,6:28,82,93,11,Saddiq Bey,ATL
ST,3,6:18,82,93,11,Jaylin Williams,OKC
TO,3,6:18,82,93,11,Dejounte Murray,ATL
IN,3,6:06,82,93,11,Trent Forrest,ATL
OT,3,6:06,82,93,11,Garrison Mathews,ATL
AS,3,6:06,84,93,9,Jaylin Williams,OKC
2MA,3,6:06,84,93,9,Shai Gilgeous-Alexander,OKC
FD,3,6:06,84,93,9,Shai Gilgeous-Alexander,OKC
FL,3,6:06,84,93,9,Clint Capela,ATL
1MA,3,6:06,85,93,8,Shai Gilgeous-Alexander,OKC
AS,3,5:55,85,95,10,Dejounte Murray,ATL
2MA,3,5:55,85,95,10,Bogdan Bogdanović,ATL
AS,3,5:36,88,95,7,Shai Gilgeous-Alexander,OKC
3MA,3,5:36,88,95,7,Josh Giddey,OKC
AS,3,5:13,88,97,9,Trent Forrest,ATL
2MA,3,5:13,88,97,9,Dejounte Murray,ATL
AS,3,4:59,90,97,7,Shai Gilgeous-Alexander,OKC
2MA,3,4:59,90,97,7,Cason Wallace,OKC
